Unnamed: 0,Text,Tags
166,"What is Hi - Corrector in sentence: Therefore , Hi - Corrector is a timely resource addressing the challenge of normalizing high - resolution Hi - C data .",2
167,What is SCOTTI in sentence: Here we propose a new approach to transmission inference called SCOTTI ( Structured COalescent Transmission Tree Inference ) .,6
168,What is SCOTTI in sentence: SCOTTI is distributed as an open source package for the phylogenetic software BEAST 2 .,6
169,What is BEAST in sentence: SCOTTI is distributed as an open source package for the phylogenetic software BEAST 2 .,2
170,"What is SCOTTI in sentence: Here , we present a new approach , SCOTTI , that accounts for these complexities in a computationally feasible manner .",6
171,"What is SCOTTI in sentence: SCOTTI is implemented as an open - source package for the Bayesian phylogenetic software BEAST 2 [28] , and as such , it can be freely installed and used .",6
172,"What is BEAST in sentence: SCOTTI is implemented as an open - source package for the Bayesian phylogenetic software BEAST 2 [28] , and as such , it can be freely installed and used .",2
173,What is FunciSNP in sentence: Availability : FunciSNP is available from Bioconductor ( bioconductor.org ) .,7
174,What is Bioconductor in sentence: Availability : FunciSNP is available from Bioconductor ( bioconductor.org ) .,8
175,"What is Functional Identification of SNPs in sentence: Here , we describe a new bioinformatic tool , called Functional Identification of SNPs ( FunciSNP ) to aid in the identification of candidate functional SNPs associated with a phenotype by integrating and correlating knowledge obtained from three whole - genome sequencing data types ( 1000 genomes , GWAS SNPs and sequence - based chromatin maps ) .",6
176,"What is FunciSNP in sentence: FunciSNP is an R package , which is licensed under the General Public License ( GPLv 3 ) and is freely available through the Bioconductor repository ( [31] ) .",6
177,"What is R in sentence: FunciSNP is an R package , which is licensed under the General Public License ( GPLv 3 ) and is freely available through the Bioconductor repository ( [31] ) .",10
178,"What is Bioconductor in sentence: FunciSNP is an R package , which is licensed under the General Public License ( GPLv 3 ) and is freely available through the Bioconductor repository ( [31] ) .",8
179,"What is FunciSNP in sentence: We developed FunciSNP to fully integrate information derived from GWAS , 1000 genomes database and chromatin mapping / epigenomics data in order to identify candidate functional SNPs .",6
180,"What is V - Phaser in sentence: We developed a software package , V - Phaser 2 , for inferring intrahost diversity within viral populations .",0
181,"What is V - Phaser in sentence: We developed V - Phaser 2 , a publicly available software tool ( V - Phaser 2 can be accessed via : http://www.broadinstitute.org/scientific-community/science/projects/viral-genomics/v-phaser-2 and is freely available for academic use ) that enables the efficient analysis of ultra - deep sequencing data produced by common next generation sequencing platforms for viral populations .",0
182,"What is V - Phaser in sentence: We developed V - Phaser 2 , a publicly available software tool ( V - Phaser 2 can be accessed via : http://www.broadinstitute.org/scientific-community/science/projects/viral-genomics/v-phaser-2 and is freely available for academic use ) that enables the efficient analysis of ultra - deep sequencing data produced by common next generation sequencing platforms for viral populations .",1
183,What is V - Phaser in sentence: We developed the V - Phaser 2 program that overcomes these limitations of V - Phaser [12] .,0
184,What is V - Phaser in sentence: We developed the V - Phaser 2 program that overcomes these limitations of V - Phaser [12] .,2
185,"What is LAILAPS - QSM in sentence: To overcome these drawbacks , we implemented LAILAPS - QSM , a machine learning approach that reconstruct possible linguistic contexts of a given keyword query .",0
186,What is LAILAPS - QSM in sentence: The source code of LAILAPS - QSM is available under GNU General Public License version 2 in Bitbucket GIT repository : https://bitbucket.org/ipk_bit_team/bioescorte-suggestion,1
187,What is Bitbucket in sentence: The source code of LAILAPS - QSM is available under GNU General Public License version 2 in Bitbucket GIT repository : https://bitbucket.org/ipk_bit_team/bioescorte-suggestion,3
188,What is R in sentence: An R package for T3 _ MM is freely downloadable from : http://biocomputer.bio.cuhk.edu.hk/softwares/T3_MM .,10
189,What is T3 _ MM in sentence: An R package for T3 _ MM is freely downloadable from : http://biocomputer.bio.cuhk.edu.hk/softwares/T3_MM .,7
190,What is T3 _ MM in sentence: T3 _ MM web server : http://biocomputer.bio.cuhk.edu.hk/T3DB/T3_MM.php .,1
191,What is PyMS in sentence: PyMS comprises a library of functions for processing of instrument GC - MS data developed in Python .,6
192,What is Python in sentence: PyMS comprises a library of functions for processing of instrument GC - MS data developed in Python .,11
193,"What is PyMS in sentence: PyMS is a novel software package for the processing of raw GC - MS data , particularly suitable for scripting of customized processing pipelines and for data processing in batch mode .",6
194,"What is PyMS in sentence: Here we describe PyMS , a novel GC - MS processing software that decouples data processing methods from GUI - based interface .",6
195,"What is PyMS in sentence: PyMS currently implements a complete set of methods required in typical GC - MS data processing , including reading of standard data formats , baseline correction , nose filtering , peak detection , peak deconvolution , peak integration , and peak alignment based on dynamic programming described previously [36] .",6
196,"What is PyMS in sentence: We present details of the PyMS implementation , give an overview of current data processing capabilities , and analyze real - life data analysis scenarios based on custom data sets .",6
197,"What is PyMS in sentence: Project name : PyMS Project home page : http://code.google.com/p/pyms/ Operating system ( s ) : Platform independent Programming language : Python Other requirements : NumPy , Netcdf , Pycdf , Pycluster , matplotlib , tcl , tk License : GNU GPL 2 Any restrictions to use by non - academics : No """,7
198,"What is Python in sentence: Project name : PyMS Project home page : http://code.google.com/p/pyms/ Operating system ( s ) : Platform independent Programming language : Python Other requirements : NumPy , Netcdf , Pycdf , Pycluster , matplotlib , tcl , tk License : GNU GPL 2 Any restrictions to use by non - academics : No """,11
